Date,Name,Loyalty Program,ITR,Overall Comment,Elite Ap.,Cleanliness,Staff Service,Maintenance and Upkeep,F&B,Reason for Brand Question Rating,Restaurant 1 Service Satisfaction:,Reason for Trip,Overall Score,Social Comment,Comment_Length,Month,Year,Year-Month,Season,Service_Quality,Detected_Language,Translated Overall Comment,Sentiment,Sentiment_Score,Sentiment_Magnitude,Sentiment_2
2024-07-23 17:49:55.000,LEONARDO,Member,10.0,"Muy buena estadia, es la segunda vez que voy con mi señora, linda y grande habitación, cama espectacular, excelente el baño. No fuimos esta vez a la piscina pero el año pasado nos encanto. En cuanto a comida solo probamos el desayuno muy rico y variado. En cuanto a la atención del personal muy buena y servicia. La ubicación a pasitos de la Calle Corrientes para ir a ver espectaculos. Redondeando volvimos porque nos habia gustado mucho y lo haremos nuevamente.",10.0,10.0,9.0,8.0,8.0,Unknown,10.0,Couple,5.0,Excelente,81,7,2024,2024-07,Invierno,8.75,es,"Very good stay, it is the second time I have been there with my wife, nice and big room, spectacular bed, excellent bathroom. We did not go to the pool this time but we loved it last year. As for food, we only tried the breakfast, which was very rich and varied. As for the attention of the staff, it was very good and helpful. The location is just a few steps from Corrientes Street to go see shows. To sum up, we returned because we really liked it and we will do it again.",positive,0.5,3.0,positive
2024-07-23 16:40:17.000,CARLOS,Member,10.0,Debe mejorar la calidad del anana en el desayuno,10.0,10.0,10.0,10.0,8.0,"La infraestructura muy bien, pero el cafe en el desayuno estaba frio Y el club sandwich en la habitacion tambien frio",10.0,Couple,5.0,Excelente,9,7,2024,2024-07,Invierno,9.5,es,The quality of pineapple for breakfast should be improved,neutral,-0.6000000238418579,0.6000000238418579,negative
2024-07-23 13:32:18.000,VALERIA,Platinum,10.0,"Staff is amazing, much better than the facilities. The human component of the hotel is very important for me as my stays are long.",10.0,10.0,10.0,6.0,10.0,"As mentioned, the staff and services are great. The hotel needs a bit of maintenance. Little things here and there",10.0,Meeting,5.0,Excelente,24,7,2024,2024-07,Invierno,9.0,en,"Staff is amazing, much better than the facilities. The human component of the hotel is very important for me as my stays are long.",positive,0.5,1.100000023841858,positive
2024-07-23 12:23:50.000,AINE,Silver,7.0,"Stay as expected, limited food options",7.0,8.0,8.0,8.0,5.0,Unknown,6.0,Business Individual,3.5,Excelente,6,7,2024,2024-07,Invierno,7.25,en,"Stay as expected, limited food options",neutral,-0.30000001192092896,0.30000001192092896,negative
2024-07-22 14:17:37.000,ROXANA,Member,10.0,excelente la atención y la amabilidad de todo el personal,10.0,10.0,10.0,10.0,10.0,"nos han atendido muy bien, la calidez humana del personal es lo que destaco. Gracias!",10.0,Conference/Convention,5.0,Excelente,10,7,2024,2024-07,Invierno,10.0,es,Excellent service and kindness of all the staff,positive,0.8999999761581421,0.8999999761581421,positive
2024-07-21 20:51:43.000,STUART,Titanium,10.0,Hotel staff was great. There was no language barrier due to the staff being able to speak English. Security was phenomenal on the night of the Cup street party.,10.0,10.0,10.0,10.0,9.0,"M club was okay. Most have a bit more choices for snacks, bottled water, or beer.",10.0,Friends,5.0,Excelente,29,7,2024,2024-07,Invierno,9.75,en,Hotel staff was great. There was no language barrier due to the staff being able to speak English. Security was phenomenal on the night of the Cup street party.,positive,0.6000000238418579,1.899999976158142,positive
2024-07-21 17:52:15.000,LUIS,Member,10.0,Excelente,10.0,10.0,10.0,10.0,10.0,Unknown,10.0,Event/Wedding,5.0,Excelente,1,7,2024,2024-07,Invierno,10.0,pt,Excellent,neutral,0.8999999761581421,0.8999999761581421,positive
2024-07-21 01:19:52.000,JORGE,Non-Member,10.0,"Una experiencia muy linda un lugar hermoso con la mejor pileta climatizada de Buenos Aires
Iba cuando era Hotel Panamericana
Y ahora que cambió a   Me encontré con la misma gente con la mejor onda y  calidez de Siempre
Realmente volvería ir
Lo recomiendo sin dudas",10.0,10.0,10.0,10.0,10.0,"Realmente es un lugar lindo
Con gente muy agradable
Excelente experiencia
Cumple con todo lo prometido",10.0,Leisure Individual,5.0,Excelente,46,7,2024,2024-07,Invierno,10.0,es,"A very nice experience, a beautiful place with the best heated pool in Buenos Aires. I went when it was the Hotel Panamericana and now that it has changed, I found the same people with the best vibe and warmth as always. I would really go back. I recommend it without a doubt.",positive,0.800000011920929,3.299999952316284,positive
2024-07-20 16:40:20.000,VANESA,Member,10.0,Hermoso todo,10.0,8.0,10.0,9.0,10.0,Unknown,9.0,Family,5.0,Excelente,2,7,2024,2024-07,Invierno,9.25,pt,Beautiful everything,positive,0.8999999761581421,0.8999999761581421,positive
2024-07-20 16:25:18.000,MAXIMILIANO,Member,10.0,"Excelente servicio. El trato cordial, cumplieron con todo lo contratado. La pileta increíble.",10.0,10.0,10.0,10.0,10.0,Muy satisfecho por toda la experiencia.,10.0,Couple,5.0,Excelente,13,7,2024,2024-07,Invierno,10.0,es,"Excellent service. Friendly treatment, they fulfilled everything that was agreed. The pool was incredible.",positive,0.8999999761581421,2.799999952316284,positive
2024-07-19 07:17:27.000,ASLAM,Member,6.0,"I have been a long time member with various levels over the years. I have always been loyal to  . But in 2023 my travel dropped and I was reduced from Silver Elite to Member. 

I requested late departure—2 pm. They said best they can do is 1 pm. However, they gave my partner 4 pm. When I got back at 12:20 pm, I was locked out of my room. 

Very poor customer service. Only reason I am giving a score of 6 is because of my past experiences with  . No way to treat a customer who has been loyal to   for over 25 years.",10.0,10.0,1.0,9.0,7.0,See my remarks onbthe first page,7.0,Friends,3.0,Excelente,106,7,2024,2024-07,Invierno,6.75,en,"I have been a long time member with various levels over the years. I have always been loyal to  . But in 2023 my travel dropped and I was reduced from Silver Elite to Member. 

I requested late departure—2 pm. They said best they can do is 1 pm. However, they gave my partner 4 pm. When I got back at 12:20 pm, I was locked out of my room. 

Very poor customer service. Only reason I am giving a score of 6 is because of my past experiences with  . No way to treat a customer who has been loyal to   for over 25 years.",negative,-0.20000000298023224,5.400000095367432,negative
2024-07-19 03:39:23.000,CAROLINA,Member,8.0,Me sorprendió gratamente el hotel. La gastronomía y la calidad de la gente. Todos súper atentos. Todos!!!,10.0,8.0,9.0,8.0,9.0,"Hay detalles para revisar, x ej mi habitación era muy ruidosa. Se escuchaba un motor exterior y ruidos de la calle",8.0,Conference/Convention,4.0,Excelente,17,7,2024,2024-07,Invierno,8.5,es,I was pleasantly surprised by the hotel. The food and the quality of the people. Everyone was super attentive. Everyone!!!,positive,0.800000011920929,3.299999952316284,positive
2024-07-18 13:35:20.000,ELEONORA,Member,10.0,"Todo espectacular, la habitación, la pileta, la cordialidad y predisposición de todo el personal.",10.0,10.0,10.0,8.0,7.0,Lo pasamos excelente y nos sentimos muy cómodos y bien atendidos.,10.0,Family,5.0,Excelente,14,7,2024,2024-07,Invierno,8.75,es,"Everything was spectacular, the room, the pool, the friendliness and willingness of all the staff.",positive,0.8999999761581421,0.8999999761581421,positive
2024-07-17 14:10:23.000,JAVIER,Member,5.0,"Me pasan un cupon de 1 millon de pesos, y luego a los minutos pago el total de la estadia, ahora VISA me congelo 1 millon por varios dias , una verguenza.
Son un HOTEL NO UN BANCO LAMENTABLE.
ES EL 3 AÑO QUE VOY. 
SALUDOS",10.0,8.0,5.0,8.0,9.0,Mal asesoramiento en la entrada,10.0,Family,2.5,Excelente,46,7,2024,2024-07,Invierno,7.5,es,"They gave me a coupon for 1 million pesos, and then a few minutes later I paid the full amount for the stay. Now VISA froze 1 million pesos for several days, a disgrace. They are a HOTEL, NOT A BANK. IT IS THE 3RD YEAR THAT I HAVE BEEN THERE. GREETINGS",negative,-0.10000000149011612,2.299999952316284,neutral
2024-07-16 16:53:46.000,CARLOS,Platinum,10.0,Todo excellent,10.0,10.0,10.0,10.0,6.0,Por todo expresado previamente,10.0,Meeting,5.0,Excelente,2,7,2024,2024-07,Invierno,9.0,en,They are all excellent,positive,0.8999999761581421,0.8999999761581421,positive
2024-07-16 12:01:41.000,FEDERICO,Member,10.0,todo muy bien,10.0,9.0,10.0,10.0,9.0,"Seno el toque de  , la atencion del personal es EXCELENTE",9.0,Couple,5.0,Excelente,3,7,2024,2024-07,Invierno,9.5,es,all very well,positive,0.800000011920929,0.800000011920929,positive
2024-07-16 03:42:03.000,DOMINIQUE,Member,7.0,"The personal is very nice, very helpful, the hotel is clean. But I didn't like the general feel of the hotel, it is dark and the room were cold (that said the swimming pool at the top is really beautiful). Also at breakfast the bread was dry, an breakfast was not very inspiring (hummus was nice).",10.0,10.0,10.0,8.0,6.0,"Difficult to judge, I have not been in a lot of   lately",10.0,Meeting,3.5,Excelente,56,7,2024,2024-07,Invierno,8.5,en,"The personal is very nice, very helpful, the hotel is clean. But I didn't like the general feel of the hotel, it is dark and the room were cold (that said the swimming pool at the top is really beautiful). Also at breakfast the bread was dry, an breakfast was not very inspiring (hummus was nice).",negative,0.0,1.899999976158142,neutral
2024-07-15 11:44:15.000,MIRTA,Member,10.0,"Hermoso hotel, sus habitaciones, salones, servicios del personal y excelente gastronomia",10.0,10.0,10.0,9.0,10.0,Todo es EXCELENTE,10.0,Conference/Convention,5.0,Excelente,11,7,2024,2024-07,Invierno,9.75,es,"Beautiful hotel, its rooms, lounges, staff services and excellent cuisine",positive,0.8999999761581421,0.8999999761581421,positive
2024-07-15 07:44:32.000,BALAJI,Member,4.0,This definitely did not seem to meet the   standards. The sink in the bathroom was broken. The shower curtain kept coming off the wall. The duvet that was replaced was wet.,10.0,4.0,4.0,4.0,4.0,Unknown,10.0,Business Individual,2.0,Excelente,31,7,2024,2024-07,Invierno,4.0,en,This definitely did not seem to meet the   standards. The sink in the bathroom was broken. The shower curtain kept coming off the wall. The duvet that was replaced was wet.,negative,-0.800000011920929,3.299999952316284,negative
2024-07-14 18:04:54.000,LEILA,Gold,1.0,"Awful hotel - with zero regards towards people with disabilities. Staff was kind and helpful, great people who tried helping us all along. Can't say enough about the girl at the lounge, the young fellows who helped us with wheelchair rides to navigate the hotel's 100% lack of accessibility.",9.0,9.0,10.0,1.0,2.0,"the hotel only had one type of accessible room - there was no way to provide an upgraded room with an accessible toilet/shower/etc. This is saying to customers who have disabilities that they do not deserve to be treated as people with no disability. The pool was another example of this. No access to a bathroom, or changing facilities. The changing room was 19 steps away from the pool deck, the pool has no accessibility -only wall steps that would not allow a person who is disabled to enter or exit the pool. The lounge elevator was cancelled (apparently for years now). Accessing the lounge meant going through a long way and jumping over an extra step. And another step to reach a bathroom (that was not accessible of course). The ramp access to the building did not have an automatic opener or even someone watching over - there was someone around the entrance, never watching the ramp access or helping. I guess you get an idea by now and I have not even yet described the   Buenos Aires hotel's concept of ""accessible bathroom""",10.0,Family,0.5,Excelente,49,7,2024,2024-07,Invierno,5.5,en,"Awful hotel - with zero regards towards people with disabilities. Staff was kind and helpful, great people who tried helping us all along. Can't say enough about the girl at the lounge, the young fellows who helped us with wheelchair rides to navigate the hotel's 100% lack of accessibility.",negative,0.20000000298023224,2.299999952316284,positive
2024-07-14 14:51:05.000,RICARDO,Member,10.0,Excelente,10.0,10.0,10.0,10.0,10.0,"Por todas las atenciones recibidos. Desde el muchacho que me conseguía un taxi, pasando los los valet parkings y las chicas de recepción por su calidez y comprensión. Ahh y no quiero olvidarme de las chicas que me ayudaron con la Reserva (Eugenia)... Todos con mucha cordialidad y amabilidad. Me sentí con mi Sra muy comodo.",10.0,Family,5.0,Excelente,1,7,2024,2024-07,Invierno,10.0,pt,Excellent,neutral,0.8999999761581421,0.8999999761581421,positive
2024-07-13 11:37:10.000,LEANDRO,Member,6.0,La habitación que me ofrecieron al principio era una más barata a la que yo había reservado. Como no tenían ninguna disponible conforme lo que yo había reservado me hicieron esperar 3hs hasta que liberaron una y me la ofrecieron.,10.0,10.0,10.0,9.0,9.0,Unknown,10.0,Couple,3.0,Excelente,40,7,2024,2024-07,Invierno,9.5,es,"The room they offered me at first was cheaper than the one I had booked. Since they didn&#39;t have any available that matched what I had booked, they made me wait 3 hours until they freed one up and offered it to me.",neutral,-0.10000000149011612,1.399999976158142,neutral
2024-07-12 17:41:58.000,DIANE,Gold,8.0,Nice central location and the staff is wonderful.  Beds are very comfortable.  The decor and condition of the rooms need updating.,10.0,9.0,10.0,5.0,5.0,"The hotel is clean, with comfortable beds and wonderful staff.  It is in a great central location with many great amenities.  With that, the hotel is in need of a renovation and the breakfast buffett was sub-par.  The room service menu could be expanded and improved.",8.0,Event/Wedding,4.0,Excelente,21,7,2024,2024-07,Invierno,7.25,en,Nice central location and the staff is wonderful.  Beds are very comfortable.  The decor and condition of the rooms need updating.,positive,0.30000001192092896,2.200000047683716,positive
2024-07-12 13:39:49.000,DIEGO,Member,6.0,Lindo Hotel. Amable su gente. el desayuno demasiado discreto. y tarifa un poco alta,10.0,10.0,10.0,10.0,7.0,Unknown,10.0,Couple,3.0,Excelente,14,7,2024,2024-07,Invierno,9.25,es,Nice hotel. Friendly people. Breakfast too modest. Rates a bit high.,positive,0.10000000149011612,3.200000047683716,neutral
2024-07-12 07:12:06.000,STEPHENJ,Member,7.0,"The room was clean, the staff was nice and they were all helpful. Two issues that i did have was the ATM machine in your lobby only let you withdraw 20,000 pesos at a time and there was only 500 pesos bills witch is 50 cents US. The second issue was you have a vending machine area which holds food beverages and incidental items such as razors, soap, etc. we were there for 3 nights and the machines did not work. my guess is because i had an international ""US"" credit card.",10.0,8.0,9.0,8.0,7.0,Again the hotel was clean and the staff friendly need better attention to details for a 5 star hotel.,7.0,Family,3.5,Excelente,92,7,2024,2024-07,Invierno,8.0,en,"The room was clean, the staff was nice and they were all helpful. Two issues that i did have was the ATM machine in your lobby only let you withdraw 20,000 pesos at a time and there was only 500 pesos bills witch is 50 cents US. The second issue was you have a vending machine area which holds food beverages and incidental items such as razors, soap, etc. we were there for 3 nights and the machines did not work. my guess is because i had an international ""US"" credit card.",neutral,-0.20000000298023224,2.700000047683716,negative
